,NUM_LAYERS,NUM_PATHS,PATHS,BEATS_GREEDY
78,6,10,"[[4, 6, 12, 21, 29, 30], [2, 8, 16, 21, 27, 34], [5, 11, 13, 23, 28, 30], [1, 7, 17, 20, 27, 32], [2, 6, 17, 19, 26, 31], [3, 10, 13, 19, 24, 33], [0, 8, 12, 20, 28, 35], [3, 9, 14, 22, 29, 34], [5, 10, 15, 18, 25, 32], [0, 9, 15, 23, 24, 31]]",False
79,6,8,"[[1, 8, 17, 20, 25, 33], [4, 6, 14, 19, 27, 34], [5, 7, 16, 20, 24, 30], [3, 10, 12, 23, 27, 35], [2, 6, 16, 23, 28, 32], [1, 10, 16, 18, 26, 31], [0, 9, 13, 21, 28, 34], [0, 11, 15, 23, 25, 31]]",False
80,6,9,"[[2, 11, 15, 18, 25, 34], [4, 9, 17, 22, 25, 31], [5, 8, 14, 19, 24, 30], [2, 10, 13, 21, 29, 30], [0, 7, 16, 20, 29, 33], [3, 10, 17, 23, 28, 35], [1, 10, 16, 18, 24, 32], [0, 6, 12, 19, 26, 35], [5, 11, 12, 22, 28, 33]]",False
81,6,9,"[[1, 9, 16, 19, 28, 34], [2, 10, 13, 18, 26, 34], [2, 6, 17, 22, 24, 33], [0, 7, 16, 20, 27, 32], [3, 11, 14, 19, 29, 35], [1, 8, 15, 22, 25, 31], [4, 6, 12, 23, 28, 35], [5, 8, 17, 21, 29, 30], [3, 7, 13, 21, 25, 33]]",False
82,6,9,"[[5, 7, 17, 22, 24, 33], [4, 10, 17, 20, 29, 32], [0, 8, 13, 23, 29, 34], [5, 6, 16, 23, 28, 30], [3, 8, 14, 21, 27, 31], [1, 9, 15, 20, 25, 31], [2, 7, 14, 18, 26, 35], [1, 6, 13, 19, 24, 35], [4, 11, 12, 19, 26, 30]]",False
83,6,10,"[[2, 6, 13, 22, 26, 33], [5, 9, 17, 18, 27, 33], [2, 10, 16, 23, 25, 31], [4, 8, 13, 21, 27, 34], [4, 7, 12, 18, 24, 32], [3, 6, 15, 23, 28, 32], [0, 8, 16, 19, 29, 30], [1, 9, 14, 20, 25, 30], [1, 10, 15, 21, 26, 35], [5, 11, 12, 23, 29, 35]]",False
84,6,9,"[[0, 9, 16, 20, 24, 34], [2, 11, 12, 18, 29, 31], [3, 7, 12, 21, 24, 32], [1, 6, 17, 19, 29, 33], [4, 10, 16, 21, 27, 31], [5, 8, 16, 23, 26, 35], [2, 6, 13, 22, 28, 35], [4, 8, 15, 22, 29, 30], [3, 11, 14, 20, 25, 35]]",False
85,6,10,"[[0, 7, 13, 21, 28, 33], [4, 10, 12, 22, 24, 30], [4, 9, 15, 20, 26, 34], [3, 8, 13, 18, 24, 32], [1, 10, 17, 21, 27, 34], [5, 6, 16, 22, 25, 35], [0, 8, 12, 23, 29, 31], [5, 9, 14, 19, 27, 31], [2, 11, 15, 18, 27, 33], [2, 7, 17, 19, 29, 35]]",False
86,6,8,"[[2, 9, 12, 18, 25, 31], [3, 11, 16, 20, 28, 31], [1, 7, 17, 19, 25, 34], [0, 7, 13, 18, 26, 30], [4, 7, 12, 22, 29, 33], [5, 8, 14, 19, 24, 32], [3, 9, 13, 21, 24, 35], [5, 10, 16, 21, 29, 30]]",False
87,6,9,"[[2, 10, 14, 22, 29, 34], [1, 9, 15, 21, 27, 32], [0, 10, 15, 20, 26, 30], [5, 10, 16, 18, 25, 33], [4, 7, 12, 19, 28, 33], [3, 11, 13, 23, 27, 30], [3, 6, 14, 19, 26, 31], [1, 8, 13, 19, 25, 34], [4, 8, 17, 21, 24, 35]]",False
88,6,8,"[[3, 6, 15, 23, 25, 34], [0, 11, 14, 21, 28, 32], [5, 9, 17, 20, 29, 31], [1, 11, 16, 20, 25, 30], [4, 10, 13, 21, 27, 31], [0, 6, 13, 19, 26, 35], [3, 10, 14, 18, 29, 33], [2, 8, 17, 21, 24, 35]]",False
89,6,9,"[[5, 6, 13, 23, 24, 32], [0, 8, 14, 21, 28, 30], [5, 10, 14, 19, 26, 35], [2, 9, 13, 18, 29, 33], [3, 7, 16, 22, 28, 32], [1, 6, 15, 21, 26, 31], [4, 11, 17, 22, 24, 35], [3, 10, 17, 20, 29, 34], [0, 7, 12, 23, 27, 34]]",False
90,6,9,"[[0, 6, 16, 21, 27, 34], [4, 6, 17, 19, 25, 35], [2, 11, 16, 20, 28, 31], [1, 8, 13, 22, 28, 32], [4, 11, 14, 22, 24, 33], [2, 9, 12, 18, 29, 35], [3, 10, 13, 23, 29, 30], [5, 7, 17, 21, 26, 30], [3, 8, 15, 20, 26, 34]]",False
91,6,9,"[[5, 7, 17, 23, 24, 30], [1, 11, 14, 19, 26, 35], [2, 8, 12, 19, 29, 33], [2, 6, 17, 22, 25, 31], [0, 10, 13, 22, 29, 32], [5, 9, 15, 20, 27, 34], [3, 8, 14, 23, 28, 34], [0, 6, 16, 18, 27, 35], [4, 9, 16, 23, 25, 32]]",False
92,6,9,"[[5, 6, 14, 18, 24, 32], [3, 7, 12, 23, 24, 30], [4, 8, 17, 22, 28, 33], [0, 10, 17, 23, 25, 35], [1, 9, 12, 20, 27, 34], [2, 9, 15, 19, 28, 31], [4, 11, 13, 18, 29, 34], [5, 11, 16, 20, 26, 33], [0, 8, 15, 21, 26, 34]]",False
93,6,9,"[[2, 6, 14, 19, 28, 32], [0, 8, 16, 23, 26, 33], [5, 8, 14, 20, 29, 31], [1, 7, 13, 21, 25, 31], [1, 11, 16, 22, 24, 32], [3, 9, 13, 20, 24, 30], [3, 7, 17, 18, 27, 34], [4, 10, 12, 22, 29, 34], [0, 11, 15, 18, 25, 35]]",False
94,6,9,"[[2, 11, 13, 23, 24, 31], [5, 11, 17, 18, 29, 33], [4, 10, 16, 20, 24, 30], [0, 6, 14, 22, 27, 35], [1, 9, 15, 19, 29, 31], [0, 11, 12, 21, 28, 34], [1, 8, 13, 21, 26, 32], [3, 7, 15, 18, 25, 32], [4, 7, 17, 23, 28, 35]]",False
95,6,9,"[[0, 7, 16, 18, 28, 34], [4, 10, 13, 21, 26, 31], [0, 8, 14, 22, 27, 32], [3, 11, 12, 20, 28, 30], [2, 8, 15, 19, 26, 34], [4, 6, 17, 22, 24, 30], [1, 9, 16, 23, 25, 33], [4, 9, 15, 20, 29, 35], [5, 11, 15, 18, 25, 32]]",False
96,6,8,"[[2, 8, 16, 21, 26, 34], [0, 6, 17, 20, 24, 31], [1, 9, 14, 23, 27, 31], [3, 10, 15, 23, 29, 35], [4, 9, 16, 19, 24, 30], [5, 7, 16, 18, 29, 32], [3, 11, 12, 22, 25, 33], [0, 10, 14, 19, 25, 34]]",False
97,6,10,"[[3, 9, 14, 19, 27, 32], [5, 10, 14, 23, 29, 34], [4, 8, 12, 20, 26, 32], [1, 6, 13, 23, 27, 30], [2, 9, 12, 22, 24, 33], [5, 6, 15, 21, 24, 31], [1, 11, 16, 19, 26, 35], [4, 7, 15, 18, 28, 34], [0, 10, 13, 20, 28, 33], [0, 11, 17, 18, 25, 31]]",False
98,6,9,"[[1, 10, 17, 20, 28, 33], [2, 9, 13, 19, 25, 32], [4, 11, 13, 23, 28, 31], [5, 6, 15, 20, 27, 34], [2, 8, 14, 22, 24, 35], [1, 7, 13, 21, 29, 30], [0, 11, 16, 18, 26, 35], [5, 8, 16, 23, 25, 30], [3, 6, 12, 22, 26, 32]]",False
99,6,9,"[[3, 7, 13, 18, 28, 33], [1, 9, 13, 19, 24, 30], [1, 8, 15, 21, 29, 35], [4, 10, 14, 22, 24, 33], [0, 6, 12, 23, 28, 31], [4, 11, 15, 23, 25, 32], [5, 10, 17, 18, 27, 32], [2, 6, 13, 20, 26, 34], [3, 9, 16, 22, 25, 35]]",False
