,NUM_LAYERS,NUM_PATHS,PATHS,BEATS_GREEDY
61,7,12,"[[3, 9, 19, 25, 31, 41, 47], [4, 7, 17, 21, 34, 37, 44], [1, 13, 17, 25, 29, 38, 45], [5, 10, 14, 22, 28, 41, 45], [4, 12, 15, 24, 28, 35, 43], [0, 11, 16, 25, 32, 39, 43], [6, 12, 17, 23, 33, 40, 48], [3, 8, 20, 27, 30, 35, 42], [6, 13, 18, 22, 30, 36, 46], [2, 10, 20, 24, 29, 39, 44], [2, 8, 18, 26, 32, 37, 48], [0, 9, 15, 26, 34, 40, 46]]",False
62,7,11,"[[2, 9, 17, 27, 29, 38, 45], [4, 7, 18, 24, 33, 41, 44], [5, 8, 17, 25, 30, 39, 44], [2, 7, 16, 21, 28, 37, 43], [0, 10, 20, 27, 33, 39, 43], [4, 10, 17, 26, 34, 35, 42], [6, 11, 19, 22, 29, 37, 42], [1, 12, 15, 21, 31, 39, 47], [1, 13, 14, 25, 34, 40, 48], [3, 8, 14, 24, 32, 36, 46], [6, 12, 16, 23, 34, 41, 46]]",False
63,7,9,"[[4, 12, 20, 23, 29, 36, 48], [3, 7, 14, 23, 30, 38, 45], [0, 11, 18, 27, 33, 38, 43], [2, 8, 19, 22, 32, 37, 43], [6, 13, 20, 25, 31, 41, 46], [3, 11, 16, 24, 28, 41, 47], [5, 10, 18, 21, 32, 41, 44], [1, 9, 16, 26, 29, 39, 42], [5, 8, 15, 25, 30, 39, 48]]",False
64,7,10,"[[2, 8, 19, 24, 32, 36, 42], [6, 9, 19, 23, 29, 41, 47], [3, 11, 16, 27, 30, 41, 42], [1, 13, 15, 22, 29, 39, 48], [4, 13, 20, 27, 31, 38, 43], [5, 12, 15, 25, 33, 38, 46], [6, 8, 18, 27, 28, 40, 44], [5, 7, 14, 23, 31, 36, 44], [0, 10, 18, 22, 33, 35, 45], [3, 7, 19, 21, 34, 37, 45]]",False
65,7,10,"[[2, 11, 17, 24, 32, 41, 46], [0, 9, 16, 22, 33, 39, 43], [4, 8, 14, 21, 29, 39, 46], [3, 9, 19, 27, 28, 41, 42], [5, 8, 15, 25, 34, 37, 45], [6, 12, 18, 21, 31, 40, 44], [1, 12, 14, 24, 28, 38, 48], [2, 7, 16, 27, 30, 36, 45], [3, 7, 17, 25, 31, 35, 47], [0, 13, 20, 24, 29, 40, 47]]",False
66,7,10,"[[2, 9, 14, 22, 33, 41, 45], [1, 12, 20, 27, 32, 36, 44], [5, 11, 14, 21, 29, 38, 48], [4, 7, 18, 25, 34, 38, 44], [0, 12, 15, 24, 29, 37, 42], [0, 8, 17, 25, 28, 35, 46], [6, 7, 19, 26, 32, 41, 42], [5, 13, 17, 26, 30, 40, 47], [3, 11, 15, 23, 32, 35, 47], [2, 10, 19, 24, 28, 39, 43]]",False
67,7,11,"[[6, 9, 20, 26, 34, 39, 42], [2, 12, 19, 21, 30, 40, 45], [4, 8, 17, 25, 28, 36, 42], [2, 11, 15, 26, 32, 41, 47], [3, 12, 14, 23, 33, 39, 43], [6, 8, 16, 24, 33, 37, 44], [5, 8, 18, 22, 31, 35, 45], [0, 13, 16, 25, 31, 40, 47], [1, 7, 18, 21, 34, 36, 44], [1, 8, 14, 27, 29, 38, 48], [0, 10, 17, 22, 32, 38, 46]]",False
68,7,11,"[[6, 7, 16, 25, 33, 37, 42], [4, 12, 20, 24, 28, 41, 47], [1, 11, 18, 22, 34, 38, 42], [6, 9, 14, 23, 29, 35, 48], [0, 10, 17, 26, 30, 41, 46], [2, 13, 19, 26, 31, 36, 43], [5, 9, 15, 24, 33, 40, 44], [1, 8, 19, 21, 32, 37, 48], [2, 8, 17, 22, 28, 35, 44], [3, 7, 18, 27, 29, 39, 45], [5, 12, 16, 27, 30, 38, 43]]",False
69,7,10,"[[6, 8, 20, 22, 33, 37, 44], [6, 7, 16, 26, 34, 38, 46], [3, 9, 14, 27, 31, 40, 45], [6, 11, 15, 24, 32, 39, 45], [0, 8, 18, 25, 34, 35, 48], [5, 9, 15, 25, 30, 41, 44], [1, 13, 20, 23, 29, 36, 47], [2, 13, 16, 27, 28, 41, 43], [4, 10, 19, 26, 33, 41, 45], [4, 12, 14, 21, 32, 36, 42]]",False
70,7,10,"[[5, 7, 15, 26, 32, 39, 46], [2, 12, 18, 27, 28, 39, 45], [0, 9, 16, 21, 29, 35, 42], [3, 7, 14, 22, 29, 38, 48], [5, 8, 16, 27, 34, 40, 43], [2, 13, 15, 21, 31, 36, 47], [6, 11, 18, 23, 31, 37, 48], [1, 10, 17, 26, 34, 37, 42], [0, 11, 19, 22, 32, 41, 44], [4, 10, 20, 24, 33, 35, 47]]",False
71,7,10,"[[5, 7, 15, 24, 33, 37, 48], [0, 7, 14, 21, 30, 35, 46], [2, 10, 19, 22, 29, 40, 47], [3, 12, 20, 23, 31, 39, 42], [6, 12, 18, 26, 33, 41, 47], [4, 9, 18, 24, 34, 39, 45], [1, 8, 17, 26, 32, 39, 44], [0, 11, 20, 25, 28, 38, 43], [2, 13, 16, 21, 31, 38, 48], [6, 11, 15, 27, 29, 36, 46]]",False
72,7,10,"[[5, 7, 16, 21, 33, 37, 47], [4, 9, 20, 23, 28, 38, 48], [3, 10, 17, 27, 33, 40, 45], [2, 11, 18, 26, 29, 41, 47], [4, 12, 15, 25, 31, 40, 43], [1, 13, 18, 27, 32, 39, 48], [6, 10, 14, 22, 29, 38, 44], [0, 8, 15, 24, 28, 37, 42], [4, 7, 19, 27, 30, 41, 46], [0, 12, 16, 23, 32, 35, 46]]",False
73,7,10,"[[0, 10, 14, 26, 31, 41, 45], [5, 13, 20, 21, 33, 38, 43], [3, 9, 20, 26, 30, 39, 44], [0, 8, 16, 23, 34, 35, 48], [1, 13, 15, 24, 28, 40, 42], [6, 9, 17, 25, 32, 36, 48], [2, 8, 18, 27, 29, 39, 43], [4, 11, 16, 22, 29, 41, 46], [4, 7, 19, 27, 30, 37, 42], [2, 12, 17, 26, 33, 40, 47]]",False
74,7,11,"[[1, 11, 15, 27, 33, 37, 47], [0, 10, 18, 21, 34, 39, 48], [5, 7, 14, 26, 28, 38, 47], [3, 9, 16, 23, 34, 35, 44], [2, 13, 16, 24, 29, 37, 43], [2, 8, 20, 25, 30, 36, 45], [5, 8, 17, 27, 29, 41, 44], [0, 8, 15, 23, 32, 38, 42], [4, 10, 19, 22, 29, 40, 45], [3, 13, 15, 22, 28, 36, 46], [6, 12, 20, 21, 31, 40, 47]]",False
75,7,11,"[[0, 13, 20, 23, 28, 40, 44], [2, 7, 16, 22, 33, 39, 47], [6, 8, 17, 26, 30, 41, 45], [1, 12, 17, 27, 31, 38, 46], [4, 11, 15, 25, 28, 35, 46], [0, 11, 14, 22, 32, 38, 43], [5, 9, 19, 24, 33, 35, 42], [1, 10, 19, 21, 32, 37, 44], [4, 7, 18, 24, 31, 36, 48], [3, 13, 15, 21, 33, 41, 48], [6, 12, 20, 25, 29, 37, 47]]",False
76,7,10,"[[6, 13, 15, 25, 28, 40, 45], [4, 11, 18, 23, 30, 41, 43], [5, 8, 18, 21, 34, 38, 44], [0, 7, 20, 26, 33, 35, 43], [6, 12, 14, 27, 34, 36, 48], [1, 10, 16, 24, 29, 38, 46], [1, 9, 15, 27, 32, 35, 42], [3, 11, 17, 26, 29, 37, 45], [2, 7, 17, 27, 30, 39, 47], [5, 10, 19, 22, 31, 40, 42]]",False
77,7,10,"[[3, 11, 15, 27, 30, 36, 48], [0, 10, 20, 23, 29, 39, 43], [0, 13, 19, 21, 30, 37, 47], [2, 9, 16, 24, 32, 36, 43], [5, 10, 15, 26, 31, 35, 42], [6, 7, 20, 25, 31, 38, 46], [1, 9, 14, 25, 34, 39, 45], [4, 12, 19, 22, 33, 38, 44], [3, 8, 17, 21, 28, 41, 45], [4, 13, 18, 27, 32, 40, 42]]",False
78,7,10,"[[3, 10, 16, 26, 34, 35, 45], [4, 11, 18, 21, 34, 38, 46], [3, 12, 15, 27, 28, 36, 47], [5, 8, 15, 24, 29, 39, 44], [2, 8, 17, 22, 33, 38, 42], [3, 13, 19, 23, 32, 37, 48], [4, 7, 14, 26, 30, 40, 48], [1, 11, 17, 25, 30, 39, 43], [0, 9, 14, 21, 33, 37, 47], [6, 12, 20, 25, 33, 41, 45]]",False
79,7,11,"[[5, 7, 14, 23, 28, 35, 44], [1, 10, 18, 26, 32, 39, 48], [0, 11, 15, 22, 28, 40, 45], [4, 13, 17, 27, 30, 37, 45], [5, 9, 19, 21, 34, 38, 46], [2, 8, 20, 24, 30, 41, 42], [2, 13, 16, 22, 31, 39, 43], [6, 12, 17, 21, 32, 36, 47], [3, 12, 18, 25, 31, 40, 44], [1, 9, 15, 23, 33, 37, 42], [0, 7, 16, 27, 29, 36, 46]]",False
80,7,11,"[[5, 10, 17, 23, 34, 40, 48], [4, 9, 16, 23, 33, 39, 45], [3, 8, 18, 22, 29, 38, 46], [0, 7, 14, 22, 31, 35, 42], [6, 10, 18, 25, 32, 36, 43], [2, 11, 19, 27, 28, 35, 46], [2, 12, 17, 21, 31, 36, 44], [1, 13, 15, 24, 34, 36, 42], [1, 10, 14, 27, 30, 41, 47], [0, 11, 18, 21, 34, 37, 45], [4, 12, 20, 25, 28, 38, 47]]",False
81,7,9,"[[3, 7, 14, 21, 34, 41, 45], [2, 10, 18, 21, 32, 36, 47], [1, 12, 16, 23, 30, 39, 45], [6, 13, 14, 23, 29, 40, 44], [4, 10, 19, 22, 29, 35, 46], [0, 12, 19, 26, 31, 37, 47], [5, 8, 18, 25, 30, 35, 48], [1, 9, 15, 27, 34, 38, 42], [6, 11, 16, 27, 28, 37, 43]]",False
82,7,11,"[[0, 13, 19, 23, 30, 35, 47], [6, 8, 17, 22, 34, 38, 43], [6, 10, 15, 24, 31, 40, 44], [1, 7, 14, 26, 30, 40, 46], [1, 11, 20, 25, 31, 37, 45], [5, 12, 16, 21, 34, 37, 46], [6, 11, 16, 27, 28, 39, 47], [0, 9, 18, 21, 31, 36, 42], [3, 10, 14, 25, 33, 38, 48], [2, 13, 15, 27, 29, 41, 43], [4, 8, 20, 21, 32, 41, 47]]",False
83,7,9,"[[5, 7, 15, 27, 30, 37, 44], [2, 13, 19, 27, 31, 36, 46], [6, 9, 16, 21, 32, 37, 42], [4, 12, 18, 24, 34, 41, 46], [5, 13, 18, 26, 33, 40, 45], [3, 8, 17, 23, 32, 41, 47], [1, 11, 19, 21, 33, 39, 48], [3, 10, 16, 26, 30, 38, 43], [0, 7, 20, 24, 28, 40, 48]]",False
84,7,10,"[[4, 8, 19, 21, 31, 41, 44], [3, 10, 18, 23, 30, 36, 48], [1, 9, 20, 25, 29, 38, 48], [0, 13, 15, 23, 29, 35, 44], [6, 7, 17, 22, 29, 41, 46], [2, 9, 14, 26, 28, 39, 47], [5, 12, 15, 25, 33, 40, 43], [3, 11, 20, 22, 32, 37, 47], [6, 8, 20, 24, 34, 39, 42], [0, 12, 19, 27, 34, 37, 45]]",False
85,7,10,"[[5, 9, 17, 27, 28, 40, 42], [5, 7, 18, 25, 31, 41, 45], [6, 12, 18, 23, 29, 35, 46], [1, 9, 19, 26, 32, 37, 44], [4, 11, 17, 21, 30, 37, 45], [2, 10, 16, 23, 33, 41, 43], [0, 8, 16, 25, 32, 39, 47], [2, 12, 17, 22, 34, 36, 48], [3, 13, 15, 24, 31, 35, 42], [3, 8, 18, 26, 30, 38, 48]]",False
86,7,10,"[[3, 12, 18, 23, 32, 40, 48], [4, 13, 14, 21, 29, 35, 42], [5, 11, 16, 24, 32, 35, 47], [6, 7, 17, 26, 33, 41, 44], [1, 8, 17, 21, 31, 37, 45], [2, 12, 16, 27, 34, 41, 43], [5, 10, 19, 22, 28, 39, 45], [0, 9, 18, 27, 33, 39, 46], [4, 8, 20, 22, 34, 38, 48], [6, 13, 15, 25, 30, 36, 48]]",False
87,7,11,"[[5, 10, 14, 24, 30, 36, 46], [4, 11, 14, 27, 31, 41, 42], [0, 10, 15, 26, 28, 35, 48], [6, 7, 18, 24, 33, 37, 42], [4, 8, 18, 23, 34, 39, 48], [1, 13, 19, 21, 33, 39, 43], [3, 13, 17, 25, 29, 35, 47], [5, 12, 19, 25, 32, 40, 45], [2, 9, 20, 21, 32, 38, 44], [6, 11, 16, 22, 29, 38, 45], [1, 9, 15, 22, 34, 41, 46]]",False
88,7,9,"[[6, 11, 17, 25, 29, 40, 45], [3, 8, 20, 25, 32, 37, 42], [2, 9, 15, 22, 33, 41, 46], [1, 11, 20, 26, 33, 39, 48], [6, 10, 15, 24, 28, 35, 44], [4, 13, 19, 22, 29, 36, 47], [4, 12, 17, 26, 34, 38, 43], [5, 7, 14, 27, 28, 39, 42], [0, 13, 16, 24, 31, 37, 43]]",False
89,7,10,"[[1, 10, 19, 26, 31, 37, 42], [6, 9, 16, 22, 33, 40, 43], [3, 10, 18, 23, 34, 41, 48], [2, 12, 17, 21, 30, 36, 43], [4, 12, 16, 25, 29, 39, 46], [6, 12, 20, 24, 34, 37, 44], [5, 7, 20, 26, 33, 38, 45], [4, 7, 19, 27, 32, 35, 47], [0, 11, 18, 24, 31, 36, 47], [0, 8, 14, 26, 28, 35, 46]]",False
90,7,9,"[[1, 9, 18, 25, 34, 40, 48], [5, 11, 17, 27, 33, 35, 48], [0, 10, 18, 21, 28, 36, 42], [2, 13, 19, 24, 31, 36, 47], [6, 8, 19, 23, 29, 35, 43], [3, 13, 17, 22, 30, 38, 46], [5, 12, 20, 26, 34, 39, 45], [4, 12, 14, 25, 29, 41, 44], [6, 7, 15, 21, 33, 37, 45]]",False
91,7,10,"[[3, 11, 16, 26, 30, 41, 42], [4, 9, 17, 27, 29, 37, 48], [5, 8, 20, 22, 28, 41, 48], [0, 10, 17, 24, 28, 36, 43], [2, 12, 15, 23, 32, 39, 44], [2, 13, 19, 26, 33, 40, 45], [6, 10, 18, 26, 34, 35, 46], [1, 7, 20, 23, 30, 40, 47], [3, 13, 14, 24, 31, 38, 44], [5, 7, 15, 27, 33, 38, 46]]",False
92,7,9,"[[4, 11, 20, 25, 34, 41, 43], [3, 9, 16, 22, 28, 39, 48], [2, 10, 16, 21, 29, 37, 42], [0, 11, 15, 24, 29, 39, 47], [3, 11, 19, 23, 30, 40, 45], [5, 12, 20, 22, 32, 36, 42], [1, 13, 16, 25, 31, 38, 46], [6, 7, 15, 27, 30, 38, 44], [6, 8, 17, 21, 31, 35, 43]]",False
93,7,9,"[[3, 7, 18, 23, 34, 40, 48], [2, 10, 17, 27, 32, 38, 42], [5, 13, 14, 26, 34, 36, 46], [3, 9, 16, 25, 32, 41, 43], [1, 13, 15, 23, 28, 41, 45], [4, 8, 14, 24, 33, 37, 45], [6, 11, 19, 27, 28, 35, 46], [0, 12, 14, 25, 28, 39, 44], [6, 9, 17, 22, 34, 37, 47]]",False
94,7,11,"[[4, 8, 15, 26, 31, 41, 42], [0, 12, 15, 27, 30, 35, 46], [6, 11, 18, 22, 32, 41, 47], [1, 8, 19, 23, 28, 36, 48], [3, 7, 18, 21, 33, 39, 46], [3, 10, 17, 26, 29, 40, 45], [5, 13, 16, 25, 33, 38, 43], [5, 12, 14, 21, 34, 37, 44], [2, 9, 17, 24, 28, 35, 43], [6, 13, 14, 27, 31, 40, 48], [2, 10, 20, 23, 32, 39, 44]]",False
95,7,10,"[[5, 12, 18, 23, 30, 36, 48], [1, 8, 20, 21, 31, 39, 45], [6, 10, 14, 25, 32, 41, 45], [0, 11, 19, 25, 31, 35, 47], [1, 10, 16, 24, 29, 38, 44], [5, 9, 20, 27, 32, 40, 42], [2, 7, 17, 21, 34, 36, 43], [3, 11, 15, 22, 29, 37, 48], [4, 9, 19, 23, 33, 37, 46], [2, 13, 18, 26, 28, 40, 44]]",False
96,7,10,"[[1, 8, 20, 26, 34, 39, 48], [4, 13, 15, 27, 30, 39, 42], [5, 13, 14, 23, 28, 35, 43], [2, 10, 19, 24, 32, 40, 47], [2, 9, 16, 27, 34, 38, 45], [6, 7, 18, 21, 31, 37, 43], [3, 8, 16, 25, 29, 40, 46], [0, 13, 19, 25, 31, 36, 44], [6, 12, 17, 22, 28, 41, 48], [6, 11, 14, 25, 32, 39, 45]]",False
97,7,10,"[[0, 7, 18, 23, 34, 41, 42], [6, 8, 17, 25, 34, 36, 44], [1, 13, 19, 23, 30, 37, 47], [1, 12, 16, 25, 29, 40, 45], [4, 13, 16, 27, 28, 39, 43], [2, 9, 20, 24, 34, 35, 48], [3, 10, 14, 22, 31, 36, 45], [6, 11, 15, 22, 32, 37, 46], [0, 9, 19, 21, 31, 40, 43], [5, 11, 14, 26, 28, 41, 48]]",False
98,7,10,"[[2, 9, 17, 21, 30, 37, 48], [3, 8, 19, 25, 31, 41, 44], [0, 7, 15, 27, 33, 39, 43], [3, 10, 14, 24, 30, 35, 46], [0, 13, 14, 22, 29, 40, 44], [1, 9, 18, 25, 29, 39, 42], [5, 11, 19, 22, 28, 35, 48], [0, 12, 20, 21, 32, 36, 47], [4, 13, 15, 25, 34, 38, 45], [6, 10, 16, 26, 33, 41, 47]]",False
99,7,10,"[[0, 7, 17, 24, 28, 39, 48], [6, 13, 16, 27, 28, 37, 46], [4, 13, 20, 22, 34, 41, 43], [1, 9, 14, 23, 34, 39, 47], [6, 8, 15, 23, 29, 40, 44], [5, 10, 19, 21, 29, 39, 42], [2, 12, 18, 23, 30, 38, 45], [2, 8, 19, 25, 32, 35, 46], [3, 11, 19, 26, 31, 38, 43], [1, 12, 15, 22, 33, 36, 46]]",False
